17	13	93.8980000019	73.9623077099	1.26953853806
10	10	38.4919998646	31.9150999784	1.20607486395
29	28	9.90399980545	6.47964285953	1.52847927273
16	15	13.2680001259	6.86726670265	1.93206419677
324	124	189.762000084	60.480064519	3.13759586061
81	65	141.311999798	46.5466769145	3.03592026682
3	2	9.71599984169	7.26249992847	1.33783131668
29	28	15.7799999714	7.67217858349	2.05678215121
84	66	1027.78299999	130.324636387	7.88632931182
3	2	6.53600001335	6.28050005436	1.04068146752
17	13	55.4300000668	47.9766923464	1.15535267972
16	15	25.1929998398	14.173333327	1.77749293399
112	112	6880.62599993	5894.03113391	1.16738881143
6	3	287.207000017	262.312666575	1.09490328381
27	27	120.809000015	53.4912592217	2.25848113828
27	27	183.17599988	56.1385926141	3.2629246896
17	13	82.7660000324	64.9913846163	1.27349187159
17	13	57.4779999256	50.9399999655	1.12834707429
1328	1328	210.835999966	93.6612326765	2.25104874173
1328	1328	221.263999939	94.1834337336	2.34928788607
17	13	107.220000029	66.8089230794	1.60487544308
553	434	238.416999817	144.910313367	1.64527281928
8	7	7.70999979973	5.11314286504	1.50787881411
7	6	5.65899991989	4.81050002575	1.17638496822
229	228	111.365999937	41.4408114134	2.68735085387
17	13	57.6829998493	45.5764614986	1.26563137972
11	10	10.1800000668	7.32419996262	1.38991290772
41	41	71.361000061	14.2407560988	5.01104011373
17	13	105.644000053	83.0483077123	1.27207890159
4	4	12.4679999352	10.6812500358	1.16727910061
3	2	183.480000019	118.307999969	1.55086722849
17	13	83.5569999218	72.5450768838	1.15179421556
23	23	581.042000055	431.306913013	1.34716597978
17	13	68.2240002155	53.9270769449	1.26511585794
4	3	6.33200001717	5.36266668638	1.18075584173
29	28	7.86400008202	5.59146429811	1.40642945439
17	13	55.0429999828	47.1686153779	1.16694118625
1097	846	170.023999929	72.106507088	2.35795640083
3	2	129.703999996	100.380499959	1.29212347069
5	4	26.9680001736	19.3549999595	1.39333506743
1889	1792	88.121999979	7.82211830361	11.2657462542
4	3	1.95000004768	1.42800005277	1.36554620142
250	240	112.286000013	18.5939333399	6.03885138021
5	4	75.0309998989	35.5109999776	2.11289459453
14	14	29.3759999275	10.1884285382	2.88327093991
4	3	1.50900006294	1.2786667347	1.18013554431
17	13	77.5700001717	59.2881538501	1.30835580355
17	13	63.6970000267	54.9723077371	1.15871067905
27	26	14.1730000973	6.41688463321	2.20870420888
19	3	6.58500003815	3.83633335431	1.71648275318
17	13	71.7150001526	56.123769265	1.27780085144
17	13	65.231000185	56.3727692274	1.15713670056
17	13	80.9389998913	58.7713077252	1.3771856204
17	13	88.0610001087	70.6609230958	1.24624751915
4	3	102.996000051	71.2086666425	1.44639697537
49	39	755.338999987	243.973717983	3.09598511771
1028	1028	385.840999842	157.811588524	2.44494718956
17	13	67.2739999294	50.4250000257	1.33413980952
52	41	279.287999868	182.422317069	1.53099688874
342	342	112.906000137	44.4850614134	2.53806551121
61	60	13.4029998779	8.01238335768	1.67278564687
27	27	120.207000017	63.5199999898	1.89242758244
17	13	60.6159999371	47.7053076671	1.2706342942
17	13	72.0950000286	62.7796154206	1.148382314
5	4	6.25999999046	5.06524991989	1.23587188973
17	13	62.1340000629	55.5406153385	1.11871284976
12	11	154.526000023	28.1977272684	5.48008704929
3	2	270.962999821	239.164999962	1.13295423605
60	60	50.6860001087	21.8892166734	2.3155693904
13	12	72.9690001011	19.3865000208	3.76390787521
13	12	31.4679999352	16.6462499698	1.89039573431
479	81	3236.03600001	2007.61507406	1.61188070454
3	2	234.30099988	153.876499891	1.52265615637
1036	315	356.013999939	69.3452190452	5.13393720347
1027	306	377.987999916	52.7002189448	7.17241801808
2175	1454	547.257000208	238.920859699	2.29053671118
77	77	313.24000001	170.692129869	1.83511682847
3	3	66.2290000916	50.867000103	1.30200326258
3	2	256.802999973	182.262500048	1.40897332093
4	3	2.01499986649	1.68899989128	1.19301361527
129	129	15.9089999199	7.38082945254	2.15544879098
17	13	99.3210000992	78.6589230941	1.26267937816
4	3	48.2880001068	18.2189999421	2.6504199056
6	5	24.8170001507	12.6055999279	1.96872820751
1596	1596	1252.01099992	523.857568295	2.38998360565
2	2	111.569000006	81.3930000067	1.37074441287
116	15	82.1740000248	49.9394666831	1.6454721182
17	13	75.4010000229	51.4682307977	1.46500081418
30	30	46.0490000248	34.7886999925	1.32367694207
4	3	188.015000105	63.8526666959	2.94451288934
17	13	69.8440001011	61.6412308216	1.13307276915
17	13	61.3220000267	50.968692321	1.20313073054
17	13	70.9400000572	62.114307697	1.14208791319
17	13	61.1679999828	53.9257692007	1.1342999996
17	13	45.3540000916	40.2846923975	1.12583707092
17	13	73.5289998055	58.16053849	1.264242074
17	13	52.9709999561	47.6020768789	1.11278758048
17	13	98.3920001984	58.9340769328	1.6695264492
1564	1304	1313.63499999	443.358140341	2.96292067398
51	35	12.8170001507	6.44965713365	1.98723744303
194	97	16.0490000248	6.9694123686	2.302776644
12	11	10.4470000267	7.42181819135	1.4076065672
83	83	421.874000072	207.283168652	2.0352544918
471	471	80.1180000305	14.7192335468	5.44308233006
5415	5415	636.645999908	159.172108588	3.99973340528
1335	1335	341.687999964	134.586607495	2.53879643988
17	13	61.1259999275	47.7873077393	1.2791262538
17	13	87.7170000076	47.4735384538	1.84770301234
17	13	84.2260000706	63.3168461506	1.33023050248
4	3	3.35599994659	1.92100000381	1.74700673604
17	13	78.6440000534	63.5844615606	1.23684306076
109	7	260.753000021	103.242999962	2.52562401437
807	631	224.466999769	34.5130998363	6.50382031269
4	3	1.78699994087	1.50733335813	1.18553731412
3	3	4.97799992561	4.20633323987	1.18345353108
212	195	126.183000088	53.7880769241	2.34592882482
17	13	70.5550000668	59.8609230885	1.17864871483
2	2	173.72300005	91.0110000372	1.90881322014
17	13	52.8150000572	45.8695384356	1.15141773514
27	27	63.0439999104	55.184851876	1.14241495206
1408	1408	221.248999834	87.2533451698	2.53570793651
17	13	58.2509999275	30.6426922908	1.90097525944
30	23	129.878999949	86.6464348047	1.49895376816
6	5	5.79500007629	4.65360007286	1.24527247412
247	194	342.75	102.664546401	3.33854297335
4837	4806	1341.68099999	162.047953393	8.2795306692
189	178	105.43200016	41.3187640437	2.55167361852
3	2	219.29399991	200.553499937	1.09344389392
21309	21308	274.875	21.228268209	12.9485362298
7	7	35315.7609999	31611.0968571	1.11719505209
4	4	21427.2060001	18306.8922501	1.17044475422
17	13	73.0490000248	43.87423077	1.66496366416
237	37	170.005000114	101.324648651	1.67782471864
17	13	44.7940001488	38.8773846259	1.15218656244
342	342	103.393000126	40.2121578936	2.57118755973
12	12	86.8320000172	17.392500023	4.99249676022
17	13	106.262000084	68.6497692512	1.54788575756
4	4	40.1659998894	23.1717499495	1.73340382047
16	12	115.059000015	82.9442500075	1.38718476573
1024	1024	212.399999857	132.556677737	1.60233345828
17	13	73.6919999123	60.3584615267	1.22090586884
17	13	89.6530001163	78.5121538456	1.14189963878
17	13	70.4240000248	60.2196923586	1.16945134169
7	5	127.538000107	92.4913999557	1.37891739305
17	13	97.0910000801	78.5754615344	1.23564021368
8	7	20.5499999523	15.5888571058	1.31824929902
17	13	78.8129999638	55.1840768961	1.42818371524
76	44	402.605000019	171.348522706	2.34962632686
63	47	674.957000017	218.761851057	3.08535056161
450	348	204.372999907	59.9632528808	3.40830408772
259	3	888.907999992	593.097666661	1.49875484251
17	13	132.565000057	88.6506922979	1.49536339335
229	228	142.932999849	64.4756403377	2.2168527385
12	12	648.756000042	135.716666679	4.78022350474
4	2	6.30900001526	6.07850003242	1.03792053658
9	7	113.182999849	83.4547142301	1.35622056697
4	3	3.33999991417	2.37733332316	1.40493547187
6	6	23277.8280001	20547.1046666	1.13290063869
43	34	89.2000000477	42.4866470589	2.09948316053
5554	5538	243.119000196	7.41531689975	32.7860566829
29	28	14.1190001965	9.02814284393	1.56388755036
43	34	127.220000029	71.3593235437	1.78280838033
15	14	16.3140001297	10.5235714572	1.5502341763
3	2	17.7349998951	12.869500041	1.37806440332
2357	2262	274.330999851	78.1031184805	3.51242056897
29	28	13.253000021	7.99203572103	1.65827587408
3	2	19.4319999218	14.8194999695	1.31124531609
29	28	13.4330000877	7.40242859295	1.81467472723
5	4	15.8910000324	10.0954999924	1.57406765831
5	4	8.88800001144	6.62900006771	1.34077536893
29	28	14.3919999599	8.28303569555	1.73752721694
4	2	7.33599996567	6.83350002766	1.07353478247
4	4	49.0169999599	29.4597499371	1.66386340905
17	13	118.042000055	72.3180000415	1.6322630602
17	13	105.319000006	77.9223076747	1.35158984825
17	13	75.7910001278	65.1642307502	1.16307672561
17	13	59.388999939	53.1333846312	1.11773417694
2	2	273.577000141	207.50150013	1.3184338425
17	13	70.5340001583	60.0519230733	1.17455023168
48	38	34.7900002003	31.6236578916	1.10012574508
130	130	21.9130001068	6.47324616726	3.38516403372
139	139	686.724999905	670.183474815	1.0246820844
7	6	49.9389998913	44.3718334039	1.12546622621
121	20	280.944000006	46.9077499986	5.98928748478
105	4	275.859999895	179.50999999	1.53673889984
11	10	861.970999956	92.0096999884	9.36826226001
2	2	10.8059999943	10.456999898	1.03337478242
3	3	212.852999926	86.4169999758	2.46309175261
934	833	210.532000065	87.5036782677	2.40597885978
4	2	37.5720000267	20.7890000343	1.80730193682
2	2	13.123000145	12.9685000181	1.01191349243
17	13	67.743999958	32.1559230914	2.10673473019
1408	1408	190.748000145	93.5476910521	2.03904551785
8	7	14.242000103	12.7872857366	1.11376256043
4	3	268.911000013	153.419999917	1.75277669247
4	3	114.870999813	56.7223332723	2.02514588498
27	21	148.006999969	86.2691428888	1.71564240716
4	2	1.59599995613	1.34399998188	1.18749998337
9	8	63.0360000134	11.6128749847	5.42811320161
4	2	1.6819999218	1.39849996567	1.2027171706
27	27	55.3259999752	51.0975925746	1.08275159724
839	641	234.657999992	83.5682262139	2.80798110267
5	5	532.937999964	246.521400023	2.16183260323
4	3	93.1390001774	64.2663334211	1.44926581648
4	3	1.56699991226	1.26266670227	1.24102418274
5	5	12.7679998875	4.31339993477	2.96007791546
40	40	58.3240001202	44.2070000172	1.3193385685
1024	1024	226.812999964	126.496242187	1.79304140615
244	224	96.3420000076	52.0702455203	1.8502313374
3	2	80.3069999218	68.9204999208	1.1652120924
3	3	11.3990001678	4.65533328056	2.44858949529
27	27	106.688999891	76.3785925618	1.39684427682
129	129	20.620000124	6.69932559109	3.07792177639
3	2	122.711999893	111.672999859	1.09885111037
27	27	130.603000164	84.1649629628	1.5517502244
17	13	66.9440000057	51.2026153711	1.3074332145
17	13	68.739000082	60.5510769257	1.13522341091
4	3	4.29800009727	2.59766666094	1.65456182731
17	13	86.878000021	73.932692326	1.17509585121
488	396	324.399000168	158.667941923	2.04451508122
153	92	730.019999981	198.464076073	3.67834831585
2	2	289.850999832	236.460999966	1.22578776151
3	2	259.618999958	184.125999928	1.41000727795
3	3	12.7460000515	6.09566672643	2.09099358996
92	76	69.4609999657	18.4950394787	3.75565567435
26	25	136.16899991	95.7576399899	1.42201708318
8	7	12.5369999409	10.5054285186	1.19338301324
7	6	312.450000048	235.316499988	1.32778619461
3	3	10.7009999752	4.41799998283	2.42213671724
29	28	19.0529999733	10.8396071451	1.75772052605
29	28	39.2680001259	11.2837857519	3.48003772753
8	7	9.28900003433	7.30328576905	1.27189327216
17	13	79.125	57.0774615361	1.386273984
17	13	62.756000042	53.9352308053	1.16354373764
4	3	92.243999958	63.8226666451	1.445317233
7	5	343.393000126	217.929999971	1.57570320824
29	28	16.3469998837	9.6777499829	1.68913227894
17	13	51.6029999256	42.4058461189	1.21688410086
5	4	32504.0400002	10917.4297501	2.97726120014
5187	5187	2244.14499998	1054.52146173	2.12811695297
3	2	8.54500007629	7.03250002861	1.21507288184
3	2	7.14499998093	6.08050000668	1.17506783539
1104	870	659.236999989	263.790281612	2.49909509919
1172	1172	1312.18199992	691.654797782	1.8971631573
3	2	11.4909999371	7.98099994659	1.43979451371
17	13	85.4690001011	64.3555384966	1.32807528455
116	15	122.503000021	70.2401999633	1.74405824706
3	2	207.338999987	142.699000001	1.45298145036
1329	1329	268.996000051	105.970382996	2.53840735916
17	13	47.4270000458	40.9058461556	1.15941862846
17	13	58.2650001049	49.2993846306	1.18186059606
17	13	78.2229998112	54.9967692449	1.4223199087
17	13	67.9319999218	55.863230797	1.21604137377
17	13	57.2970001698	51.1904615439	1.11929055612
4	3	213.224999905	71.9436666171	2.9637772153
4	3	1.54699993134	1.34599995613	1.1493313386
17	13	48.2129998207	40.0994615371	1.20233534248
1409	1409	277.970999956	84.8929893566	3.27436932146
1408	1408	151.779999971	84.9292457378	1.7871346749
129	28	1692.44099998	842.045499997	2.00991632874
4	3	1.74099993706	1.3789999485	1.26250906604
1408	1408	151.345999956	84.5211299705	1.79062915994
4	3	1.74899983406	1.40233325958	1.24720698315
17	13	63.5859999657	54.1799230392	1.1736081633
3	3	84.4460000992	29.3200000922	2.88015006254
11	10	130.745999813	24.4029999018	5.35778389294
103	2	367.947999954	202.516499996	1.8168791183
406	406	1371.0480001	545.069091129	2.51536552414
17	13	80.3110001087	63.7116922599	1.26053785828
17	13	107.546000004	52.0646923139	2.06562250201
17	13	74.7539999485	47.2603846147	1.58174760019
17	13	67.8589999676	58.9104615175	1.15190066789
17	13	66.6570000648	54.0892307392	1.23235252478
174	140	105.970999956	34.9473642894	3.03230306808
17	13	50.6600000858	44.5641539097	1.13678810527
17	13	71.9229998589	53.0700769241	1.35524581888
4	3	1.6099998951	1.29766662916	1.24068837013
26	26	457.095000029	267.345307671	1.70975508794
5	5	3.37199997902	3.12399997711	1.07938540452
209	197	107.964999914	43.9389593819	2.45715878193
17	13	86.8499999046	70.5209999818	1.23154804848
17	13	51.4110000134	43.7306153958	1.17562946572
1024	1024	227.431999922	127.210645515	1.78783779455
17	13	55.0069999695	48.9930000489	1.12275222817
4	3	4.1850001812	2.41333341599	1.73411603779
17	13	120.013999939	59.5512307974	2.01530679269
17	13	70.1099998951	61.3433846144	1.14291052468
930	745	636.001999855	120.429834897	5.28109998987
17	13	60.1689999104	53.9941538664	1.11436138178
9	7	453.75	260.655857154	1.74080108904
3	2	640.506999969	330.10649991	1.94030411441
16993	16993	1684.87600017	367.784751956	4.58114696491
21	21	114.177000046	36.2643333276	3.14846543612
35	27	148.118000031	60.6420370561	2.44249710631
16992	16992	762.111999989	135.32559222	5.63169159274
21	17	136.493000031	69.4792941318	1.96451333791
632	129	152.64199996	134.215713176	1.13728859571
17	13	137.313999891	69.2326922967	1.9833693496
8	7	94.2899999619	69.5097142969	1.35650104328
112	11	295.575999975	121.007181774	2.44263188053
177	162	338.846999884	83.9287901131	4.03731543642
92	91	18.7059998512	8.33859340175	2.24330399025
5	4	98.4959998131	78.0424999595	1.26208155639
16	15	25.0539999008	18.5513999939	1.3505180153
15	15	39.6470000744	16.3215333144	2.42912227122
4	3	5.2460000515	2.69999988874	1.9429630621
17	13	99.0250000954	81.1273846993	1.22061127032
4	3	21.0010001659	7.95100005468	2.64130298346
458	56	3094.25800014	2326.18714284	1.33018446502
4	3	45.7449998856	17.7253332933	2.58076951946
30	29	93.0870001316	33.4178275898	2.78554911691
4	3	2.49699997902	2.02733325958	1.23166724919
9696	9695	433.98300004	91.1787494577	4.75969458477
3	3	12.1430001259	6.13400006294	1.97962178045
1328	1328	183.393999815	94.9299329841	1.93188801519
1328	1328	208.034000158	95.7272469868	2.17319526787
27	27	147.100000143	61.317592612	2.39898524839
180	179	73.9170000553	13.0502346308	5.66403609947
27	27	147.457000017	63.4021851663	2.32574002979
1328	1328	206.118000031	96.5416694287	2.13501590816
27	27	146.854000092	63.148296312	2.32554175913
204	187	135.796000004	62.1265026809	2.18579823656
35	35	12.8299999237	5.1454857145	2.49344777842
42	42	4817.81500006	3952.85464286	1.21881916623
12	11	21.745000124	12.3810000203	1.75632017514
12	11	22.3529999256	13.464545445	1.66013773112
